date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,lineray1,linefox,linedunk,linedok
3/15/2008,Washington,119,LA Clippers,109,12,8.84,8.71,8.05,9.42,13.5,7.99,10.3,6.2,9.44,11,15.52,10.31
3/16/2008,Cleveland,98,Charlotte,91,8,7.1,8.71,8.97,8.52,7.5,6.56,9,5.6,5.31,5,3.28,5.38
3/16/2008,Denver,168,Seattle,116,15,13.12,13.58,14.08,13.09,17,13.41,15.1,9.6,10.44,17,19.07,11.14
3/16/2008,Detroit,105,New orleans,84,.,5.72,4.5,4.5,4.51,.,3.06,6,3.2,10.92,3,5.74,6.72
3/16/2008,Houston,104,LA Lakers,92,3.5,2.86,2.2,3.01,1.31,4.5,3.28,4.9,1.3,-0.92,4,0.73,2.88
3/16/2008,Miami,73,Dallas,98,-15.5,-8.88,-9.83,-11.78,-8.83,-14.5,-10.07,-7.1,-7,-5.54,-13,-14.86,-8.2
3/16/2008,New York,98,Atlanta,109,-1,-0.04,0.39,0.01,0.77,-2,-0.24,3,0.3,-6.3,-2,-0.95,0
3/16/2008,Sacramento,106,Toronto,100,4.5,0.56,0.07,1.5,-1.42,3.5,-1.78,2,-0.3,2.31,-1,6.73,-1.54
3/17/2008,Indiana,110,New York,98,7,6.98,6.32,6.44,6.2,7,5.8,8,4.3,12.22,9,8.55,8.38
3/17/2008,Memphis,98,Charlotte,80,-2,0.45,0.95,0.17,1.72,-2.5,-0.7,0.4,0.7,4.6,-4,-3.26,2.81
3/17/2008,Minnesota,99,LA Clippers,90,6.5,2.3,1.78,0.92,2.64,6,2.49,6.3,1.8,0.12,5,6.49,1.39
3/17/2008,New orleans,108,Chicago,97,4,8.68,11.67,11.56,11.78,5.5,10.71,9.5,7.4,8.53,8,13.12,8.05
3/17/2008,Orlando,104,Cleveland,90,7,6.85,6.86,5.75,7.97,7.5,8.04,8,5.2,6.98,11,9.67,9.01
3/17/2008,San Antonio,91,Boston,93,4,-0.33,-0.69,-0.05,-1.39,3.5,-1.76,1.4,-0.9,-6.05,-6,-3.27,-0.53
3/17/2008,Utah,96,Toronto,79,13.5,8.51,7.25,7.67,6.83,13.5,7.08,9.6,5.1,4.61,11,17.02,10.16
3/17/2008,Washington,96,Atlanta,105,5.5,5.25,5.68,5.38,5.98,7,4.57,6.3,3.9,2.97,3,7.41,7.47
3/18/2008,Chicago,112,New Jersey,96,6,5.24,4.14,2.99,5.51,5,5.25,7.2,3.8,4.7,6,7.61,2.17
3/18/2008,Dallas,100,LA Lakers,102,5.5,3.17,1.98,2.22,1.67,5,2.21,3.6,1,0.55,4,3.51,2.57
3/18/2008,Detroit,136,Denver,120,5,7.46,7.43,7.19,7.68,6,5.87,6.9,5,12.24,4,9.89,8.97
3/18/2008,Houston,74,Boston,94,4.5,1.54,-0.03,0.47,-0.53,4.5,2.16,3.7,0.1,-9.45,2,5.29,2.06
3/18/2008,Milwaukee,106,Miami,112,9.5,5.22,7.32,10.11,5.33,9.5,5.9,6.7,4.8,1.99,6,9.29,4.89
3/18/2008,Portland,98,Phoenix,111,-3.5,-1.52,-0.89,0.04,-1.83,-3.5,-2.76,1.8,-0.9,1.91,-5,-1.31,-0.44
3/18/2008,Sacramento,122,Golden State,105,-3,-1.83,-1.01,-1.3,-0.81,-1,-1.98,-0.5,-0.9,0.43,-5,-5.9,-0.34
3/19/2008,Cleveland,89,Detroit,73,1,-2.77,-2.69,-1.78,-3.58,1,-4.35,0.1,-2.3,-11.61,-7,0.11,0.26
3/19/2008,Indiana,102,Charlotte,95,5,5.25,5.23,4.75,5.73,6,4.67,5.9,3.6,9.88,5,5.66,5.26
3/19/2008,LA Clippers,100,Golden State,116,-9,-4.73,-5.06,-5.45,-4.76,-9,-4.89,-4.2,-3.7,-4.55,-10,-8.95,-1.61
3/19/2008,Minnesota,98,Memphis,94,7,3.23,2.92,2.99,2.86,7,4.26,7,2.3,-0.99,3,8.22,1.59
3/19/2008,New Jersey,125,Atlanta,117,-2.5,1.46,1.74,2.71,0.54,2.5,-0.46,3.4,0.5,-2.19,-1,2.4,-0.35
3/19/2008,New orleans,90,Houston,69,5.5,2.78,3.42,3.16,3.68,4,1.9,3.2,1.9,4.91,0.01,3.42,5.84
3/19/2008,Orlando,86,Washington,87,7.5,8.22,8.46,8.25,8.7,7.5,8.78,11.1,5.8,2.36,13,11.07,7.42
3/19/2008,Philadelphia,115,Denver,113,3.5,1.22,0.42,0.1,0.75,2,1.2,3.9,0.4,0.25,2,3.06,3.23
3/19/2008,Seattle,98,Phoenix,110,-12,-8.9,-9.06,-9.28,-8.85,-10.5,-9.32,-6.5,-6.5,-7.6,-16,-14.09,-5.53
3/19/2008,Toronto,96,Miami,54,19,11.32,13.09,14.11,12.85,16.5,12.37,12.9,9.2,9.14,12,12.91,13.7
3/20/2008,Chicago,80,San Antonio,102,-4,-1.91,-3.96,-4.19,-3.75,-4,-2.36,0.6,-2.4,-4.02,2,-0.85,-3.15
3/20/2008,Dallas,90,Boston,94,3,-0.08,-1.16,-1.35,-0.96,3,-0.18,0.7,-0.9,-7.98,-2,0.74,-0.73
3/20/2008,Utah,95,LA Lakers,106,6,3.29,2.28,2.17,2.39,6,2.86,3.9,1.5,-0.24,4,4.71,2.66
3/21/2008,Cleveland,90,Toronto,83,4.5,3.25,3.17,4.95,1.35,5,1.29,5.2,1.6,-0.85,2,5.78,3.21
3/21/2008,Golden State,106,Houston,109,4.5,1.82,1.17,1.64,0.77,3,-0.91,2.9,0.5,3.95,1,5.16,1.2
3/21/2008,Indiana,124,Minnesota,113,5.5,7.74,7.76,7.97,7.57,6,6.13,7.4,4.9,12.27,8,10.43,7.89
3/21/2008,LA Lakers,130,Seattle,105,17.5,16.05,18.06,17.83,18.35,17,17.37,20.6,12.9,13.77,23,20.27,12.82
3/21/2008,Miami,86,Washington,103,-13.5,-3.98,-5.03,-6.7,-4,-10.5,-5.18,-1.9,-3.6,-3.91,-8,-7.3,-5.13
3/21/2008,New Jersey,114,Denver,125,-4.5,-3,-2.84,-1.71,-4.19,-3.5,-4.88,-1.5,-2.7,-2.91,-7,-3.94,-2.18
3/21/2008,New York,106,Memphis,120,1.5,3.75,4.24,4.54,3.99,4,4.61,6,2.6,-0.94,2,6.98,2.72
3/21/2008,Orlando,113,Philadelphia,95,5.5,6.26,7.95,7.63,8.31,6,6.32,6.3,5.2,4.36,4,6.36,8.29
3/21/2008,Portland,107,LA Clippers,102,11.5,8.55,9.47,10,9,11,7.51,10.4,6.3,12.26,9,13.75,8.13
3/21/2008,San Antonio,102,Sacramento,89,13,9.53,9.62,9.31,9.95,11,8.79,11.2,6.7,8.02,7,13.36,6.24
3/22/2008,Atlanta,98,Orlando,90,.,-2.34,-3.32,-2.68,-4.02,1.5,-4.28,-0.6,-2.5,3.67,-6,-4.26,-0.53
3/22/2008,Charlotte,94,Miami,82,.,7.48,7.57,9.61,6.17,17,7.24,10,5.2,2.98,12,14.55,8.51
3/22/2008,Chicago,101,Indiana,108,.,4.57,3.09,3.2,2.99,5.5,2.93,6.2,2.3,-0.41,4,5.63,5.63
3/22/2008,LA Clippers,72,Portland,83,.,-1.28,-2.57,-3.25,-1.91,-6.5,-1.58,-0.2,-1.6,-6.26,-3,-1.2,-0.66
3/22/2008,Memphis,117,Sacramento,111,.,-0.96,-1.58,-2.57,-0.63,-1.5,-1.6,0.7,-0.9,-0.87,-3,-1.94,0.66
3/22/2008,Milwaukee,108,Cleveland,98,.,-3.8,-2.95,-3.14,-2.85,-5,-3.07,-3.3,-2.2,-0.3,-7,-6.94,-0.44
3/22/2008,Minnesota,114,New York,93,.,3.88,2.55,2.57,2.53,9,3.05,6.7,2.2,2.95,5,10.61,4.09
3/22/2008,New orleans,113,Boston,106,.,-0.52,-0.55,-0.48,-0.62,1.5,0.49,0.1,-0.8,-7.54,-3,0.87,-0.58
3/22/2008,Philadelphia,91,New Jersey,87,.,7.45,6.98,5.76,8.42,9,9.01,10.3,5.5,6.16,11,10.89,8.12
3/22/2008,Phoenix,122,Houston,113,.,3.94,3.04,2.72,3.35,7,1.43,2.9,1.9,6.75,4,4.62,6.07
3/22/2008,Utah,115,Seattle,101,.,15.97,16.44,16.01,16.95,19.5,16.92,18.2,11.7,10.53,22,22.27,15.52
3/23/2008,Dallas,81,San Antonio,88,3.5,3.59,3.18,2.56,3.84,3.5,4.26,4.7,2.3,1.07,7,7.24,3.3
3/23/2008,LA Lakers,111,Golden State,115,6.5,7.02,7.7,6.57,8.84,6.5,7.67,9.6,5.7,5.97,7,11.11,8.83
3/23/2008,Toronto,100,Denver,109,3,1.87,1.97,0.89,3.11,2.5,1.27,2.5,1.4,1.48,-1,5.22,2.55
3/23/2008,Washington,95,Detroit,83,-3.5,-3.75,-3.22,-3.2,-3.24,-3,-3.57,-1.1,-2,-6.99,-5,-3.52,-2.42
3/24/2008,Boston,90,Philadelphia,95,9,11.5,13.03,12.8,13.27,10,10.13,12,9.1,17.61,11,12.95,13.5
3/24/2008,Detroit,110,Phoenix,105,2,5.07,4.85,4.56,5.14,3,4.01,6,3.1,9.08,3,6.66,5.45
3/24/2008,Golden State,119,LA Lakers,123,-2,0.65,-0.18,1.04,-1.42,-1,-1.15,1.8,-0.5,0.03,1,-3.04,1.71
3/24/2008,Houston,108,Sacramento,100,11,9.55,10.22,10.14,10.35,12,11.31,12,7.4,4.62,10,12.49,8.08
3/24/2008,Memphis,106,Denver,120,-7.5,-5.38,-5.77,-6.23,-5.32,-7,-6.97,-4.9,-3.8,-3.08,-10,-6.9,-1.58
3/24/2008,Miami,78,Milwaukee,73,-8.5,0.9,-0.59,-2.95,1.18,-8.5,-0.86,2.6,-0.1,4.01,-3,0.05,-0.68
3/24/2008,New York,91,New Jersey,106,-6.5,-0.32,0.84,-0.5,2.34,-3,1.2,0.8,1,-1.11,-5,-1.86,0.94
3/24/2008,Seattle,97,Portland,84,-7.5,-3.52,-4.53,-5.73,-3.35,-8.5,-3.71,-2.3,-3,-6.51,-6,-5.68,-3.3
3/25/2008,Chicago,103,Atlanta,94,3.5,2.82,2.27,2.06,2.5,4,1.79,4.3,1.6,-0.49,1,0.7,1.45
3/25/2008,Dallas,103,LA Clippers,90,13.5,13.92,13.99,13.21,14.84,11.5,14.47,15.8,9.8,11.07,20,19.62,11.82
3/25/2008,Indiana,106,New orleans,114,-7.5,-3.43,-4.84,-4.88,-4.8,-6,-5.55,-1.2,-3.2,0.88,-6,-4.14,-3.01
3/25/2008,Orlando,97,San Antonio,107,2,1.69,2.51,1.78,3.27,1,3.63,3.4,1.7,-1.2,5,2.54,2.78
3/25/2008,Portland,102,Washington,82,-2,1.72,3.09,4.22,1.95,1.5,0.68,3.3,1.6,5.82,-2,-1.17,0.87
3/25/2008,Utah,128,Charlotte,106,13,12.66,13.15,12.41,13.96,13,13.23,13.1,9.3,10.77,13,17.57,11.79
3/26/2008,Atlanta,115,Milwaukee,96,2.5,7.44,6.27,5.96,6.63,8,6.74,9.9,4.8,10.95,10,11.52,4.52
3/26/2008,Boston,117,Phoenix,97,7,6.22,7.34,7.04,7.68,5.5,6.21,9.5,5.2,11.7,7,4.5,9.59
3/26/2008,Cleveland,99,New orleans,100,2,-0.5,-1.46,-0.77,-2.12,2.5,-3.46,1.1,-1.3,-3.69,-4,-1.5,1.74
3/26/2008,Houston,97,Minnesota,86,11.5,14,15.51,16.3,14.79,12,14.31,14.9,10.4,12.48,15,16.27,12.13
3/26/2008,LA Lakers,95,Charlotte,108,14,13.69,14.96,14.23,15.75,14.5,14.4,15.6,10.9,14.01,15,17.22,14.29
3/26/2008,New Jersey,124,Indiana,117,5.5,2.93,2.36,3.44,1.1,5,0.8,4.8,1.1,-2.11,3,4.62,3.49
3/26/2008,New York,103,Miami,96,8,4.49,5.53,6.81,4.78,7,4.88,5.5,3.6,0.64,4,10.52,4.57
3/26/2008,Philadelphia,121,Chicago,99,6.5,5.99,6.52,6.59,6.45,7.5,6.91,9.6,4.5,4.46,9,8.88,8.36
3/26/2008,Sacramento,107,Memphis,106,9.5,7.52,8.18,8.96,7.44,10,7.09,9.2,5.3,6.87,7,11.68,6.2
3/26/2008,San Antonio,97,LA Clippers,88,16,14.73,14.96,14.98,14.98,15,14.08,17.9,10.6,13,18,19.06,12.75
3/26/2008,Seattle,99,Washington,104,-7,-2.89,-4.15,-4.17,-4.14,-7.5,-4.45,-2,-2.9,-3.69,-5,-4.66,-1.21
3/26/2008,Toronto,89,Detroit,82,2,-2.29,-2.02,-2.92,-1.07,-1,-1.68,1,-1,-7.76,-2,-3.77,-1.15
3/28/2008,Atlanta,106,Chicago,103,5.5,3.99,4.65,4.72,4.58,5.5,4.56,6,3.1,6.49,5,7.3,5.37
3/28/2008,Boston,112,New orleans,92,7.5,6.77,6.56,6.07,7.08,6.5,5.17,8.7,5,13.54,7,6.69,8.78
3/28/2008,Denver,.,Dallas,9,9,3.11,2.61,3.05,2.14,7.5,2.34,6.2,1.8,2.12,7,.,.
3/28/2008,Detroit,.,Miami,21,21,17.08,18.58,20.05,17.7,21,17.81,17.9,12.8,19.9,21,.,.
3/28/2008,Golden State,.,Portland,11.5,11.5,6.97,6.48,6.09,6.89,10,7.61,10,4.8,1.29,10,.,.
3/28/2008,Indiana,123,New Jersey,115,5.5,4.22,4.29,3.19,5.55,5,4.65,5,3.5,8.11,3,7.17,5.09
3/28/2008,LA Lakers,111,Memphis,114,14,13.72,16.21,16.21,16.33,14.5,15.67,16.6,11.3,12.41,13,16.4,12.86
3/28/2008,Milwaukee,86,Orlando,103,-8.5,-6.12,-5.72,-4.65,-6.91,-6,-7.57,-4.5,-4.4,-4.28,-12,-8.81,-5.46
3/28/2008,Philadelphia,93,Phoenix,107,-3,-0.17,-1.19,-1.22,-1.16,-1,0.78,4.7,-0.6,-2.91,3,1.19,0.35
3/28/2008,Sacramento,108,Washington,114,3,2.16,1.67,2.21,1.13,2,0.65,3.6,1,1.54,3,3.84,1.63
3/28/2008,San Antonio,99,Minnesota,84,12,14.73,15.61,16.36,14.92,12,13.07,15.4,10.5,15.88,14,15.86,12.27
3/28/2008,Seattle,93,Charlotte,96,-2.5,-0.1,0.24,-0.33,0.82,-3.5,-0.35,0,0,3.24,-3,-6.82,0.57
3/28/2008,Toronto,103,New York,95,14.5,11.68,11.37,10.61,12.19,14,11.48,13.8,8.2,11.5,17,13.59,11.02
3/28/2008,Utah,121,LA Clippers,101,15,14.09,14.77,13.99,15.63,15.5,15.61,16.6,10.7,10.28,18,19.76,13.22
3/29/2008,Chicago,114,Milwaukee,111,9.5,7.71,5.46,4.95,6.04,9.5,6.18,9.7,4.4,7.46,10,8.84,5.92
3/29/2008,Denver,119,Golden State,112,7.5,4.96,3.8,3.25,4.3,7,4.24,6.3,2.8,2.64,7,9.72,5.75
3/29/2008,Detroit,85,Cleveland,71,7.5,8.94,8.88,8.02,9.73,7,8.7,8.8,6.2,17.61,8,9.17,9.54
3/29/2008,LA Clippers,110,Memphis,97,2.5,3.11,3.22,3.91,2.56,3,2.44,2.8,1.8,1.89,-1,6,2.4
3/29/2008,New Jersey,104,Phoenix,110,-6,-4.61,-5.21,-4.3,-6.29,-5,-5.92,-1.4,-4.2,-6.07,-5,-7.45,-3.31
3/29/2008,Portland,85,Charlotte,93,6,6.61,7.63,8.19,7.11,6,5.42,5.9,4.9,12.75,4,7.41,6.91
3/30/2008,Atlanta,114,New York,109,13.5,8.8,8,8.64,7.38,13.5,8.54,11.6,5.9,12.3,13,11.67,7.99
3/30/2008,Boston,88,Miami,62,22.5,19.56,21.76,22.91,21.28,22.5,20.99,22.2,15.3,22.52,28,24.62,18.21
3/30/2008,Cleveland,91,Philadelphia,88,4,3.38,4.29,4.93,3.66,3.5,1.1,3.4,2.5,0.38,-1,4.24,2.66
3/30/2008,Golden State,114,Dallas,104,4.5,2.14,2,3.02,0.98,5.5,0.92,4.9,1.3,2.48,3,4.64,0.48
3/30/2008,LA Lakers,126,Washington,120,6.5,7.94,9.1,8.64,9.63,7,8.77,9.9,6.7,7.08,7,7.51,10.2
3/30/2008,Minnesota,110,Utah,103,-5.5,-7.74,-8.77,-8.59,-9.07,-7,-9.05,-4.6,-6,-7.16,-10,-5.91,-8.77
3/30/2008,San Antonio,109,Houston,88,.,4.66,3.64,3.52,3.75,.,1.88,5.7,2.5,6.4,2,7.91,4.25
3/30/2008,Seattle,107,Sacramento,120,-5.5,-1.99,-2.53,-3.27,-1.8,-5,-1.9,-0.4,-1.6,-2.23,-4,-6.37,-1.67
3/30/2008,Toronto,111,New orleans,118,-2.5,-0.64,-1.05,-2.23,0.19,-2,-1.05,1.3,-0.4,0.16,-2,-6.57,0.1
3/31/2008,Charlotte,100,Toronto,104,-2.5,-1.35,-1.68,-0.21,-3.25,-2,-2.49,2.9,-1.1,-3.16,-1,-3.33,0.58
3/31/2008,Indiana,105,Miami,85,17,9.61,9.93,11.41,8.96,16.5,10.04,11.6,7,9.86,14,14.1,11.59
3/31/2008,LA Clippers,86,Dallas,93,-6,-5.62,-6.67,-6,-7.39,-6,-7.63,-4.9,-4.8,-5.07,-8,-6.86,-2.96
3/31/2008,Memphis,99,Atlanta,116,-3,-0.5,-0.62,-1.41,0.13,-3,-2.23,1.6,-0.3,-2.36,-1,-4.56,2.07
3/31/2008,Phoenix,132,Denver,117,5,4.76,5.09,5.19,5,5.5,3.3,4.6,3.4,6.16,1,6.94,5.9
3/31/2008,Utah,129,Washington,87,7.5,8.24,8.06,7.56,8.64,9,9,9.2,5.9,3.84,9,8.17,11.19
4/1/2008,Chicago,92,Boston,106,-7,-6.96,-9.28,-8.61,-10.07,-8,-9.11,-6.1,-6.3,-13.07,-13,-5.24,-9.31
4/1/2008,Denver,126,Phoenix,120,7.5,2.44,1.6,1.54,1.67,5,1.85,4.8,1.1,-0.16,3,7.32,3.4
4/1/2008,Milwaukee,119,New York,115,7,4.31,4.7,5.63,3.78,8,3.66,6.1,3.2,4.35,4,8.53,3.22
4/1/2008,Minnesota,90,Detroit,94,-7.5,-8.81,-9.66,-9.72,-9.62,-6.5,-8.12,-3.5,-6,-16.31,-8,-7.2,-8.83
4/1/2008,New Jersey,99,Philadelphia,108,-1.5,-0.06,-0.18,0.85,-1.36,-1,-2.8,0.6,-0.8,-0.16,-3,0.03,-0.62
4/1/2008,Orlando,97,New orleans,98,-1,1.53,1.68,0.93,2.46,-1,1.97,3.5,1.5,0.29,2,-2.5,2.23
4/1/2008,Sacramento,99,Houston,98,-3,-2.24,-3.25,-3.26,-3.27,-2,-4.77,-1.6,-2.4,1.38,-2,-1.1,-2.35
4/1/2008,San Antonio,116,Golden State,92,9,6.49,6.14,5.83,6.44,8,5.26,7.7,4.2,5.45,4,9.61,6.68
4/2/2008,Atlanta,127,Toronto,120,2.5,0.77,0.35,1.58,-0.92,2.5,0.51,3.8,0.3,3.8,1,.,0.25
4/2/2008,Boston,92,Indiana,77,11,13.52,15.56,15.11,16.12,10.5,14.14,15.8,10.8,15.66,17,.,12.08
4/2/2008,Charlotte,114,Cleveland,118,-3,-1.13,-1.5,-1.79,-1.26,-3,-0.84,2.4,-0.6,0.69,0.01,.,-1.36
4/2/2008,Dallas,111,Golden State,86,3,4.92,4.88,3.83,5.92,5,4.82,5.4,3.4,3.52,3,.,8.07
4/2/2008,LA Lakers,104,Portland,91,13.5,8.74,9.85,8.51,11.22,14,10.81,12.2,7.5,4.26,10,.,9.11
4/2/2008,Memphis,130,New York,114,8,4.49,3.85,3.94,3.78,8.5,3.1,6.8,3,6.94,6,.,5.85
4/2/2008,Miami,77,New orleans,106,-15.5,-8.78,-11.78,-13.53,-10.53,-14.5,-12.56,-8.8,-8,-5.98,-16,.,-6.71
4/2/2008,Seattle,84,LA Clippers,102,4.5,1.62,1.62,1.16,2.07,3,1.36,3.5,1.2,2.75,0.01,.,1.96
4/2/2008,Utah,117,Minnesota,100,16,14.44,15.26,14.97,15.7,16,14.36,14.2,10.4,13.16,17,.,15.91
4/2/2008,Washington,109,Milwaukee,110,10.5,8.76,9.07,8.53,9.67,10.5,8.4,11.1,6.6,10.92,8,.,9.76
4/3/2008,Cleveland,98,Chicago,101,7,6,7.91,8.51,7.32,7.5,6,8.3,4.8,1.84,7,8.35,3.71
4/3/2008,Portland,86,Houston,95,-6.5,-1.7,-1.75,-1.19,-2.34,-5,-4.32,-1.9,-1.7,5.66,-4,-0.23,-2.89
4/3/2008,Sacramento,110,LA Clippers,98,10.5,7.31,7.84,8.16,7.51,11.5,6.55,8.8,5.2,7.98,7,12.97,8.74
4/4/2008,Atlanta,104,Philadelphia,109,0,1.31,1.67,2.01,1.32,2,0.71,2.1,1.1,5.03,-2,1.19,1.05
4/4/2008,Detroit,106,New Jersey,87,9,12.22,13.88,12.8,15.12,10,13.21,12.1,9.8,18.15,10,10.05,12.1
4/4/2008,LA Lakers,112,Dallas,108,5.5,4.14,5.21,5.28,5.13,5,4.07,5.9,3.9,5.45,1,8.42,6.61
4/4/2008,Memphis,86,Golden State,117,-9.5,-4.72,-5.32,-6.45,-4.27,-8.5,-5.33,-3.2,-3.5,-3.44,-4,-9.6,-2.93
4/4/2008,Milwaukee,101,Indiana,105,-3,-0.27,0.92,1.6,0.16,-1,-0.83,0.7,0.2,-4.87,-3,-0.23,0.92
4/4/2008,New orleans,118,New York,110,17,15.33,16.64,17.36,16,16,16.65,18.3,11.5,14.34,21,19.49,12.36
4/4/2008,Phoenix,117,Minnesota,88,15.5,14.14,15.18,15.76,14.65,15,12.89,13.7,10.2,16.23,16,13.77,12.18
4/4/2008,Seattle,66,Houston,79,-9,-7.68,-9.8,-10.49,-9.16,-9,-10.43,-8.9,-7,-3.85,-13,-6.01,-5.26
4/4/2008,Toronto,100,Charlotte,105,9,8.33,8.8,7.53,10.14,9.5,8.2,7.9,6,9.16,7,9.88,8.96
4/4/2008,Utah,90,San Antonio,64,2.5,2.66,2.85,1.94,3.85,3.5,3.79,3.7,2.2,0.28,3,6.99,2.71
4/4/2008,Washington,109,Miami,95,17,11.08,12.78,14.08,11.9,16.5,12.23,13.1,8.9,9.91,12,17.08,11.52
4/5/2008,Charlotte,78,Boston,101,1.5,-8.86,-10.11,-9.21,-11.14,-9.5,-9.99,-5.8,-7.1,-16.54,-11,-8.88,-10.88
4/5/2008,Chicago,87,Washington,99,4.5,3.11,0.33,0.6,0.04,4,0.86,4.3,0.4,-0.46,5,7.66,1.96
4/5/2008,Cleveland,86,Orlando,101,2.5,0.53,0.21,1.48,-1.1,2,-2,2.1,-0.3,-0.98,-3,-0.99,0.93
4/5/2008,Denver,115,Sacramento,118,13,8.45,8.27,7.98,8.59,11,8.96,11.1,6,5.21,12,8.46,7.64
4/5/2008,New Jersey,99,Toronto,90,-6,-0.19,-1.4,0.52,-3.51,-4,-2.63,2.3,-1.5,-1.39,0.01,1.65,0.03
4/5/2008,Philadelphia,85,Atlanta,92,5,5.49,5.58,5.33,5.83,6,5.48,8.7,3.9,0.97,8,4.81,6.51
4/6/2008,Indiana,105,Milwaukee,97,9.5,7.41,6.26,5.69,6.87,10,6.89,9.7,4.7,10.87,9,10.54,6.52
4/6/2008,LA Clippers,79,Houston,105,-9,-5.44,-7.72,-7.91,-7.57,-7.5,-8.13,-5.6,-5.5,-3.6,-6,-3.88,-5.92
4/6/2008,Miami,75,Detroit,91,-14.5,-11.75,-12.55,-13.81,-11.76,-15,-13.33,-9,-8.6,-13.9,-17,-15.78,-10.84
4/6/2008,Minnesota,101,Memphis,113,5,2.96,2.97,3.01,2.92,5,4.25,6.8,2.3,-0.99,4,4.34,1.9
4/6/2008,New York,100,Orlando,90,-8,-6.86,-7.64,-7.72,-7.71,-6.5,-9.36,-6.5,-5.8,-5.63,-13,-7.52,-5.14
4/6/2008,New orleans,108,Golden State,96,6,5.25,6.81,6.51,7.12,7,6.66,6.9,4.4,3.96,6,3.43,6.74
4/6/2008,Phoenix,98,Dallas,105,4.5,5.07,4.23,4.84,3.59,5,3.57,6,2.8,5.28,6,10.03,5.27
4/6/2008,Portland,65,San Antonio,72,-8.5,-4.26,-2.72,-2.08,-3.38,-8.5,-4.58,-3.5,-2.4,2.26,-7,-10.25,-1.91
4/6/2008,Sacramento,92,LA Lakers,114,-8.5,-3.04,-3.97,-3.12,-4.84,-7,-4.65,-0.9,-3.4,-2.54,-1,-5.97,-5.95
4/6/2008,Seattle,151,Denver,147,-12.5,-8.19,-8.09,-8.54,-7.67,-11,-9.08,-7.9,-6,-4.44,-16,-14.81,-5.18
4/8/2008,Charlotte,121,Minnesota,119,4.5,5.73,6.33,7.17,5.5,3.5,5.14,8.2,4,5.39,8,2.73,5.39
4/8/2008,Dallas,99,Seattle,83,17.5,15.11,16,15.82,16.25,18.5,15.79,18.2,11.4,11.32,20,18.66,12.6
4/8/2008,Detroit,94,New York,98,10.5,15.9,16.63,17.04,16.28,12,15.86,16.6,11.4,22.26,17,15.54,14.13
4/8/2008,Golden State,140,Sacramento,132,13.5,7.71,7.46,7.5,7.45,10.5,7.3,9.7,5.4,5.57,9,10.86,6.25
4/8/2008,Indiana,112,Atlanta,98,3,2.19,2.7,2.38,3.03,2.5,1.59,3.5,1.7,2.92,1,0.47,2.35
4/8/2008,LA Clippers,99,Denver,117,-12.5,-5.68,-5.7,-5.57,-5.83,-13,-6.72,-4.3,-4.2,-4.19,-9,-11.45,-5.71
4/8/2008,Memphis,113,Phoenix,127,-11.5,-7.88,-7.74,-8.18,-7.34,-11.5,-8.58,-4.8,-5.3,-6.24,-11,-13.29,-5.91
4/8/2008,Miami,95,Chicago,88,-9.5,-3.51,-2.8,-4.41,-1.65,-9,-4.12,-1.8,-2.2,-0.45,-7,-9.75,-1.88
4/8/2008,Milwaukee,104,Boston,107,-7.5,-11.26,-11.75,-10.79,-12.87,-6.5,-12.69,-10.7,-8.7,-17.53,-18,-11.53,-10.44
4/8/2008,New orleans,66,Utah,77,4.5,3.13,4.32,5.34,3.2,4,2.28,4.4,2.2,4.23,-1,7.21,4.56
4/8/2008,Portland,112,LA Lakers,103,-9,-3.43,-3.64,-2.48,-4.84,-8.5,-5.73,-3,-3.2,1.74,-6,-9.36,-2.36
4/9/2008,Cleveland,104,New Jersey,83,7.5,6.06,7.76,7.5,8.19,3,6.72,6.9,5.3,3.54,3,.,5.11
4/9/2008,Houston,103,Seattle,80,15,14.76,16.79,17.4,16.24,16.5,16.54,18.9,11.8,9.85,19,.,14.36
4/9/2008,Minnesota,90,New orleans,122,-10.5,-8.27,-9.83,-10.68,-9.07,-9.5,-9.15,-4.7,-6,-8.39,-10,-14.61,-5.87
4/9/2008,New York,109,Charlotte,107,2,0.51,1.17,0.19,2.13,2.5,0.62,1.7,0.5,0.66,0.01,-7.13,2.29
4/9/2008,Orlando,115,Chicago,83,9.5,8.81,10.89,10.16,11.69,9,11.1,11.3,7.5,5.82,12,.,11.74
4/9/2008,Philadelphia,101,Detroit,94,4,-2.1,-2.99,-2.73,-3.28,1,-1.16,3.1,-1.6,-8.99,2,.,0.32
4/9/2008,San Antonio,79,Phoenix,96,6.5,4.22,4.09,4.35,3.83,6,3.13,6.5,2.8,2.65,2,.,6.7
4/9/2008,Toronto,111,Milwaukee,93,14,9.53,9.36,8.06,10.69,13,9.28,10.8,6.7,10.15,9,.,11.3
4/9/2008,Washington,109,Boston,95,-3,-5.54,-6.22,-5.89,-6.62,-2.5,-6.75,-4.6,-4.4,-9.61,-13,.,-2.42
4/10/2008,Dallas,97,Utah,94,5,1.94,2.31,2.55,2,4,0.65,2.8,1.3,3.79,-2,1.12,2.76
4/10/2008,Golden State,105,Denver,114,4.5,3.01,3.09,3.73,2.5,5,1.79,4.8,2,3.36,1,5.38,3.11
