date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
2/28/2007,Chicago,113,Golden State,83,12,9.56,7.14,6.13,8.28,10.5,7.25,12,5.4,9.03,.,13,15.36,16.33,14.72,.
2/28/2007,Denver,111,Orlando,101,5.5,2.75,4.04,3.36,4.72,5,2.32,5.1,2.9,4.34,.,1,-1.77,4.93,2.68,.
2/28/2007,Houston,90,Toronto,106,5,4.71,6.35,5.95,6.8,5.5,3.9,6,4.4,8.24,.,3,-0.59,5.51,4.45,.
2/28/2007,LA Clippers,96,Seattle,91,2.5,2.11,4.49,5.38,3.6,4,1.43,5.5,2.6,3.22,.,-2,-2.86,1.52,2.3,.
2/28/2007,Memphis,88,Utah,104,-5,-4.82,-5.53,-7.22,-4.25,-5,-5.74,-1.8,-3.7,-4.47,.,-4,-7.42,-5.81,-4.89,.
2/28/2007,New orleans,107,Atlanta,100,6,6.68,5.92,5.27,6.82,6,4.74,7.3,3.8,6.83,.,8,10.71,6.58,6.14,.
2/28/2007,Philadelphia,99,Phoenix,94,-8,-7.03,-8.57,-8.71,-8.45,-8,-7.27,-4.8,-6.2,-9.25,.,-8,-3.59,-10.07,-9.86,.
2/28/2007,Sacramento,135,Charlotte,120,9,5.53,5.27,4.47,6.29,8.5,3.85,7.9,3.6,7.45,.,5,5.65,8.05,5.83,.
2/28/2007,Washington,83,Miami,92,2.5,2.19,4.32,5.31,3.37,3.5,1.33,2.7,2.8,4.71,.,-2,-0.69,2.34,2.01,.
3/1/2007,Dallas,95,Cleveland,92,9.5,10.27,10.88,12.27,10.12,9,6.93,11.7,7.6,9.71,.,11,12.83,11.3,12.75,.
3/1/2007,Portland,127,Charlotte,90,6.5,3.42,4.74,4.42,5.25,5.5,2.13,5,2.4,4.47,.,2,1.69,5.84,3.11,.
3/1/2007,Seattle,77,LA Clippers,75,7.5,3.32,1.84,0.86,2.81,4.5,1.92,4.5,1.6,3.35,.,8,3.5,10.14,5.64,.
3/2/2007,Chicago,104,New orleans,93,6,5.82,6.39,5.21,7.7,6,4.99,9.3,4.8,8.74,.,6,-0.21,7.03,7.9,.
3/2/2007,Denver,97,Houston,108,2.5,-0.19,-0.15,-0.54,0.22,2.5,-1.2,2.7,-0.3,-1.27,.,0.01,-1.14,-0.16,-1.74,.
3/2/2007,LA Lakers,108,Sacramento,116,7.5,5.44,7.02,7.11,6.94,7.5,3.9,7,4.1,5.49,.,7,1.95,8.12,6.53,.
3/2/2007,Miami,85,Detroit,82,-3.5,0.61,0.03,-0.09,0.15,-4,-1.44,4.2,-0.7,0.09,.,1,1.65,-3.58,0.9,.
3/2/2007,Minnesota,83,Utah,109,-2.5,-3.06,-1.5,-1.93,-1.13,-3,-3.3,0,-1.1,-1.02,.,-7,-9.03,-3.65,-3,.
3/2/2007,New York,106,Golden State,97,5,5.28,3.27,3.06,3.47,6,2.59,7.7,2,2.93,.,8,12.49,8.01,8.2,.
3/2/2007,Philadelphia,117,Memphis,112,5,3.68,4.44,5.66,3.6,6,3.72,6.6,3,3.86,.,3,0.01,4.96,3.84,.
3/2/2007,Phoenix,115,Indiana,90,9,11.01,11.2,10.95,11.44,10.5,8.02,13.4,7.9,12.81,.,11,12.6,9.83,12.01,.
3/2/2007,San Antonio,98,Orlando,74,11.5,12.04,10.81,9.76,12.87,11,9.23,12.9,7.9,12.62,.,14,17.04,12.2,12.89,.
3/2/2007,Toronto,81,Milwaukee,94,5.5,9.54,7.98,8.03,7.93,6.5,8.01,12,5.4,7.16,.,13,14.79,7.6,12.14,.
3/2/2007,Washington,93,Atlanta,92,7.5,6.11,7.29,7.5,7.34,7.5,5.04,7.4,4.7,8.55,.,3,5.33,6.56,5.72,.
3/3/2007,Atlanta,100,New York,104,5.5,0.67,1.56,2.16,0.79,4,1.05,3.9,1.2,1.23,.,2,-6.99,4.03,-0.53,.
3/3/2007,Cleveland,120,Toronto,97,6,2.26,4.01,3.8,4.23,5,2.27,5.1,2.5,4.63,.,3,-7.45,4.84,1.85,.
3/3/2007,Dallas,103,Orlando,98,13.5,13.59,13.41,14.9,12.74,12,10.3,14.3,9.4,12.48,.,15,19.63,15.73,16.62,.
3/3/2007,Houston,74,San Antonio,97,-4,-2.64,0.66,1.33,-0.92,-3.5,-1.67,0.1,-0.3,-0.16,.,-5,-14.49,-4.5,-4.8,.
3/3/2007,LA Clippers,87,Indiana,64,2.5,3.23,2.91,3.13,2.67,2.5,1.53,6.8,1.8,3.47,.,4,2.43,3.35,4.52,.
3/3/2007,Memphis,89,Detroit,92,-6.5,-5.62,-4.8,-6.2,-3.79,-5.5,-6.41,-3.3,-3.9,-4.18,.,-7,-10.18,-8,-7.38,.
3/3/2007,New Jersey,88,Boston,96,3,7.86,8.34,9.11,8,6,7.21,8.6,5.2,5.93,.,7,11.8,0.44,6.15,.
3/3/2007,Portland,96,Sacramento,104,2.5,0.72,2.05,2.72,1.33,1.5,-0.39,1.8,0.6,0.37,.,1,-1.67,3.38,1.85,.
3/4/2007,Boston,124,Minnesota,117,0,2.28,-0.98,-2.13,-0.14,1,-0.63,4.9,-0.3,1.55,.,7,8.02,-0.5,1.36,.
3/4/2007,Milwaukee,121,Chicago,126,2,-1.98,-2.28,-1.29,-3.45,1,-4.33,-1.3,-2.1,-3.32,.,-3,2.97,3.52,0.3,.
3/4/2007,New orleans,94,Utah,108,-1.5,-1.27,-1.91,-2.13,-1.74,-1.5,-3.01,0.4,-1.7,-1.87,.,-2,1.88,-1.49,-1.84,.
3/4/2007,Philadelphia,99,New Jersey,86,2,-0.08,-0.05,0.63,-0.72,2.5,-0.7,3,0,0.03,.,0.01,-2.9,1.02,-1.15,.
3/4/2007,Phoenix,99,LA Lakers,94,10.5,7.85,8.69,8.83,8.55,10,7.39,9.4,6.3,9.95,.,6,6.42,10.27,8.72,.
3/4/2007,Seattle,96,Charlotte,89,-4.5,6.82,5.01,4.05,6.29,9.5,5.1,6.9,3.2,7.09,.,10,11.93,-4.49,7.91,.
3/4/2007,Washington,107,Golden State,106,8,6.68,5.69,6.65,4.75,8,5.4,8.6,3.8,5.99,.,7,11.24,9.6,9.43,.
3/5/2007,Cleveland,91,Houston,85,3,3.37,1.39,1.59,1.18,4.5,1.53,5.6,0.8,0.76,.,8,7.49,1.64,3.49,.
3/5/2007,Detroit,93,Golden State,111,12.5,10.69,8.5,8.51,8.51,12,9.4,12.9,6.2,8.28,.,16,15.71,14.17,13.3,.
3/5/2007,LA Clippers,74,San Antonio,88,-6.5,-7.23,-4.36,-2.92,-6.67,-7.5,-6.6,-4.4,-4.1,-7.18,.,-12,-13.96,-8.59,-9.35,.
3/5/2007,Miami,88,Atlanta,81,6,8.34,7.1,6.66,7.73,7,6.35,11.1,4.6,7.62,.,10,12.68,6.58,9.59,.
3/5/2007,Orlando,99,Milwaukee,81,6,3.88,5.42,5.4,5.44,5.5,4,7.4,3.3,4.94,.,4,-3.42,5.72,4.7,.
3/5/2007,Utah,120,Charlotte,95,14.5,12.78,12.3,11.71,13.29,13.5,10.74,13.1,7.9,12.79,.,18,14.72,15.34,13.39,.
3/6/2007,Dallas,102,New Jersey,89,11,12.94,13,15.33,11.55,11.5,9.43,14.8,9,12.53,.,15,15.85,11.96,14.57,.
3/6/2007,Denver,106,New orleans,91,4.5,3.1,4.19,3.41,4.98,5.5,2.93,5.5,3.1,5.13,.,1,-1.25,2.18,1.88,.
3/6/2007,Minnesota,117,LA Lakers,107,2,-1.63,0.09,0.36,-0.17,-1,-1.16,0.2,-0.1,0.29,.,-7,-5.49,0.49,-1.8,.
3/6/2007,New York,99,Seattle,100,2,1.83,3.72,4.13,3.3,2,0.13,5.5,1.8,2.44,.,1,-3.64,2.27,1.74,.
3/6/2007,Portland,94,San Antonio,99,-6,-9.03,-6.22,-4.84,-8.51,-6,-9.17,-6.5,-5.6,-9.3,.,-13,-15.32,-7.78,-11.49,.
3/6/2007,Sacramento,102,Indiana,98,4,5.73,3.31,2.82,3.8,6,2.78,9.9,2.7,5.36,.,11,7.44,5.49,7.83,.
3/6/2007,Washington,129,Toronto,109,4.5,0.56,2.82,4.06,1.61,3.5,0.02,2.1,1.5,3.05,.,-3,-4.9,2.48,-0.71,.
3/7/2007,Atlanta,100,Washington,97,-2.5,-0.48,-1.07,-1.73,-0.56,1,-1.96,2.5,-0.7,-1.94,.,1,.,-3.57,-2.03,.
3/7/2007,Boston,80,Houston,111,-6,-3.41,-5.1,-5.78,-4.69,-5,-5.29,-0.1,-3.4,-4.55,.,-2,-1.47,-8.17,-5.45,.
3/7/2007,Detroit,97,Cleveland,101,5,2.31,3.94,4.3,3.58,4,1.92,4.9,2.8,3.13,.,-1,-1.11,3.96,1.73,.
3/7/2007,Golden State,110,Denver,96,6.5,0.61,1.28,2.15,0.4,7.5,-2.11,2.3,0.5,0.88,.,-1,1.75,6.36,1.46,.
3/7/2007,Miami,103,Chicago,70,1.5,0.45,0.63,1.87,-0.8,1.5,-0.17,4.1,0,-1.29,.,2,-2.08,3.23,3.17,.
3/7/2007,Milwaukee,110,LA Lakers,90,8,-1.02,-2.05,-1.56,-2.57,3.5,-2.19,0.4,-1.2,-0.71,.,-1,0.67,8.12,0.28,.
3/7/2007,Philadelphia,92,Seattle,89,3,1.3,1.84,1.78,1.9,3,0.77,3.8,1.2,0.91,.,0.01,0.06,2.43,0.9,.
3/7/2007,Phoenix,115,Charlotte,106,16,14.41,15.12,14.33,16.28,15.5,13.02,15,10.4,17,.,17,12.21,16.3,15.4,.
3/7/2007,Toronto,94,Memphis,87,8,9.13,9.11,10.52,8.11,8.5,7.09,11.1,5.8,8.21,.,8,14.2,9.7,11.19,.
3/7/2007,Utah,94,Indiana,72,10.5,11.2,9.05,9.02,9.08,10,8.36,12.9,6.2,9.74,.,17,17.32,12.92,12.86,.
3/8/2007,Orlando,76,Chicago,100,1.5,-0.74,0.33,0.9,-0.35,1.5,-1.19,1.9,-0.4,-0.9,.,2,-7.84,2.76,1.61,.
3/8/2007,Sacramento,93,San Antonio,100,-7,-6.3,-4.35,-3.54,-5.92,-6.5,-6.33,-2.4,-3.8,-5.98,.,-9,-13.41,-9.1,-8.18,.
3/9/2007,Atlanta,106,Memphis,105,-1,4.39,4.96,6.94,3.36,0,2.78,6.4,2.9,3.35,.,4,5.38,-1.51,3.89,.
3/9/2007,Boston,118,Seattle,103,-2.5,-0.11,0.32,-0.44,0.87,-1,-1.82,2.6,0.2,1.49,.,-2,-1.75,-3.69,-1.64,.
3/9/2007,Denver,82,Detroit,95,-1.5,0.02,1.14,0.2,2.09,0,-1.06,1.9,0.3,1.57,.,-1,-3.82,-3.01,-1.59,.
3/9/2007,Golden State,99,LA Clippers,89,5.5,1.94,2.7,2.35,3.07,6,-0.14,3,1.6,3.07,.,1,1.56,8.67,5.47,.
3/9/2007,Houston,112,New Jersey,91,8.5,8.28,7.79,8.02,7.64,7,5.83,9.5,5.4,9.8,.,9,11.08,9,8.03,.
3/9/2007,Miami,105,Minnesota,91,6,7.66,4.44,4.76,4.12,5.5,5.2,11.2,3.1,4.83,.,16,12.07,7.55,9.96,.
3/9/2007,Philadelphia,108,LA Lakers,92,-2,-0.05,-1.64,-1.35,-1.96,1,0.16,1.5,-0.9,-1.63,.,0.01,3.75,-2.18,0.49,.
3/9/2007,Phoenix,104,New orleans,103,10.5,10.22,11.94,11.85,12.02,11.5,9.44,12.3,8.7,12.9,.,8,6.55,9.33,10.3,.
3/10/2007,Atlanta,99,Minnesota,93,-2.5,1.98,0.97,1.61,0.17,-2.5,0.53,4.6,0.4,0.15,.,6,2.4,-3,1.13,.
3/10/2007,Charlotte,107,Memphis,115,4,2.28,4.15,6.64,1.9,4,1.53,5.5,2.7,2.5,.,0.01,-2.54,3.96,2.58,.
3/10/2007,Indiana,96,Philadelphia,100,3.5,2.84,5.37,5.76,4.98,3.5,1.19,3.9,3.1,4.66,.,0.01,-0.87,2.52,3.06,.
3/10/2007,Milwaukee,92,Cleveland,94,1,-2.63,-1.63,-1.66,-1.59,1.5,-4.46,-0.6,-1.4,-1.54,.,-4,-5.78,1.4,-1.48,.
3/10/2007,San Antonio,93,New Jersey,77,11,14.13,11.44,11.1,12.56,11,10.59,15.6,8.5,13.95,.,19,21.73,11.29,14.41,.
3/10/2007,Utah,96,New orleans,86,10,10.01,9.22,9.39,9.06,10,8.41,11,6.4,9.26,.,11,15.53,9.87,10.23,.
3/10/2007,Washington,89,New York,90,6.5,4.66,5.54,6.63,4.49,6.5,4.33,6,3.7,6.31,.,4,1.82,5.08,4.67,.
3/11/2007,Boston,78,Chicago,94,-5,-3.77,-4.22,-4.18,-4.52,-5,-5.29,-2.6,-3,-3.9,.,-5,-1.7,-4.55,-3.59,.
3/11/2007,Cleveland,99,Indiana,88,11,9.62,6.88,6.74,7.03,10,7.04,12,4.9,8.48,.,15,15.81,13.33,12.21,.
3/11/2007,Houston,103,Orlando,92,8.5,8.7,8.41,7.87,9.04,8.5,6.95,9.6,5.8,9.8,.,9,11.57,10.07,9.68,.
3/11/2007,LA Clippers,80,Detroit,98,-4,-0.51,-0.42,0.02,-0.9,-3,-2.65,0.9,-0.9,-0.54,.,-3,2.98,-5.05,-1.27,.
3/11/2007,LA Lakers,72,Dallas,108,-6,-5.65,-4.58,-6.16,-3.57,-6,-6.25,-3.1,-3.7,-3.97,.,-8,-10.49,-6.55,-6.6,.
3/11/2007,Miami,106,Washington,104,4.5,6.56,3.63,2.8,4.43,4.5,3.89,9.5,2.5,3.39,.,11,14.96,6.02,8.48,.
3/11/2007,Portland,106,Golden State,87,1,2.07,2.18,2.48,1.85,0,1.41,5.1,1.2,1.68,.,4,-1.16,2.88,4.67,.
3/11/2007,Sacramento,101,Denver,113,3,3.97,2.75,3.28,2.23,4,1.68,7.9,1.9,3.09,.,6,5.71,2.17,3.97,.
3/11/2007,Toronto,120,Seattle,119,4.5,5.23,6.16,6.62,5.71,6,4.33,8.2,3.9,5.33,.,5,2.75,5.7,6.62,.
3/12/2007,Charlotte,119,Orlando,108,-1.5,-0.53,-0.03,0.81,-1.18,-2,-1.89,1.5,0,-1.38,.,-4,1.92,-1.5,-0.24,.
3/12/2007,Golden State,117,Dallas,100,-7.5,-8.81,-7.77,-8.92,-7.22,-6.5,-9.18,-7.3,-5.9,-7.19,.,-12,-12.77,-7.35,-8.13,.
3/12/2007,Memphis,102,New Jersey,113,-2.5,0.95,-0.4,-1.48,0.18,-1.5,-1.21,2.9,-0.3,0.2,.,3,4.32,-3.23,0.43,.
3/12/2007,Milwaukee,93,Toronto,108,4,1.08,-0.16,-0.67,0.35,5,-2.1,1.4,-0.1,0.89,.,2,6.85,3.65,1.64,.
3/12/2007,Phoenix,103,Houston,82,6.5,4.6,6.73,7.53,5.87,6.5,3.82,7.1,4.5,5.56,.,2,0.39,4.03,3.31,.
3/13/2007,Atlanta,104,Philadelphia,92,-1,2.22,2.77,3.5,1.89,-2,-0.22,3.7,1.4,2.54,.,2,2.97,-1.86,1.14,.
3/13/2007,Chicago,95,Boston,87,10.5,11.4,11.34,11.26,11.69,11,9.52,13.2,7.4,11.14,.,13,14,11.2,12.63,.
3/13/2007,Cleveland,124,Sacramento,100,7,7.48,6.8,7.05,6.55,7.5,5.86,7.8,4.2,6.29,.,11,11.07,7.82,9.17,.
3/13/2007,Denver,107,Portland,99,8,4.36,5.91,4.82,7.03,8,4.41,6.8,4,6.83,.,3,-1.98,6.19,3.31,.
3/13/2007,Miami,88,Utah,86,-1.5,0.07,-1.32,-0.98,-1.68,-2.5,-1.86,3.5,-0.9,-0.68,.,0.01,3.18,-1.04,1.52,.
3/13/2007,Minnesota,86,Indiana,81,6,3.02,3.34,3.26,3.41,5.5,1.73,6,2.4,4.31,.,2,1.05,6.71,4.09,.
3/13/2007,New orleans,108,New Jersey,112,5,3.06,3.16,3.69,2.64,6,1.54,4.8,1.8,3.15,.,6,0.83,5.38,2.36,.
3/13/2007,San Antonio,93,LA Clippers,84,12,13.77,11.93,10.63,13.93,12.5,11.46,16,9,14.46,.,19,15.71,14.82,15.67,.
3/13/2007,Seattle,97,Detroit,101,-3,-1.48,-1.82,-2.19,-1.46,-3,-3.35,-0.5,-1.7,-1.23,.,-3,1.61,-3.82,-2.33,.
3/14/2007,Boston,109,Atlanta,88,5.5,1.48,1.42,-0.01,2.77,5,0.26,4.2,1.4,4.4,.,0.01,-1.15,4.61,-0.13,.
3/14/2007,Charlotte,111,Sacramento,108,-2,-0.78,0.34,1.17,-0.86,0,-1.5,0.6,-0.1,-1.44,.,-2,-2.07,-1.81,-0.33,.
3/14/2007,Dallas,127,Phoenix,129,4,5.63,4.94,5.83,4.46,4.5,2.64,7.4,2.8,3.63,.,7,11.25,4.21,5.79,.
3/14/2007,Houston,109,LA Clippers,105,11,8.18,8.44,7.61,9.34,11,7.11,10,5.9,10.48,.,8,7.02,14.24,9.86,.
3/14/2007,Indiana,96,Washington,112,-3.5,0.74,1.86,1.02,2.71,-3,-0.34,1.9,0.8,0.38,.,-2,1.41,-4.46,0.47,.
3/14/2007,Memphis,96,Cleveland,118,-1.5,-5.62,-4.27,-5.68,-3.41,-5,-6.43,-3,-3.1,-4.25,.,-9,-10.07,-2.52,-6.35,.
3/14/2007,Orlando,101,Utah,90,-4,-4.28,-2.77,-2.83,-2.73,-2.5,-5.23,-1.2,-2.2,-2.35,.,-8,-9.71,-5.42,-4.55,.
3/14/2007,Philadelphia,87,Chicago,88,-2.5,-2.53,-2.12,-1.5,-2.82,-2.5,-3.04,-1.3,-2.2,-4.89,.,-5,0.55,-1.67,-1.44,.
3/14/2007,Portland,75,Detroit,87,-4,-1.84,-2.07,-1.87,-2.3,-4,-4.43,-1.3,-2.2,-2.8,.,-2,2.16,-4.47,-2.73,.
3/14/2007,Toronto,104,New York,94,7,5.66,5.68,5.87,5.48,7.5,5.58,8.3,4,6.23,.,7,2.79,7.3,6.67,.
3/15/2007,Denver,113,LA Lakers,86,5,4.48,2.4,1.87,2.92,5,3.31,4.9,1.8,3.85,.,6,11.22,4.26,4.89,.
3/15/2007,Milwaukee,101,San Antonio,90,-7,-8.68,-7.1,-6.27,-8.64,-7,-9.51,-7,-5.8,-8.53,.,-10,-13.66,-8.75,-10.4,.
3/15/2007,New Jersey,86,Miami,93,2.5,-0.33,2.52,1.29,3.74,3,-0.98,1.1,1.2,1.83,.,-4,-6.84,1.55,-1.44,.
3/16/2007,Charlotte,93,LA Clippers,102,-2.5,0.36,0.46,1.08,-0.44,-1,-0.97,2.4,0.5,0.04,.,-2,2.3,-0.72,1.48,.
3/16/2007,Dallas,106,Boston,101,14,15.07,17.22,18.86,16.04,14,13.15,16.2,11.1,14.87,.,15,15.36,13.54,15.29,.
3/16/2007,Golden State,106,Minnesota,86,7,4.83,3.28,3.4,3.15,6,1.57,5.8,2.1,4.04,.,8,10.55,8.61,7.7,.
3/16/2007,LA Lakers,116,Portland,111,7.5,4.24,6.99,6.59,7.41,7,2.95,6.6,4.3,6.15,.,-1,0.92,5.86,3.4,.
3/16/2007,Miami,103,Sacramento,97,5,6.85,5.55,6.21,4.91,3.5,5.45,8.9,3.4,4.42,.,11,10.52,7.03,9.5,.
3/16/2007,New York,90,New orleans,92,1,2.14,3.09,3.25,2.93,1.5,0.55,5.2,1.7,3.16,.,1,-0.68,0.47,1.65,.
3/16/2007,Philadelphia,89,Utah,88,-4,-4.58,-4.19,-4.27,-4.11,-4.5,-4.52,-1.4,-3,-4.13,.,-7,-8.22,-4.45,-4.72,.
3/16/2007,Phoenix,83,Detroit,105,5.5,6.25,8,8.23,7.85,6,4.77,7.1,5.1,8.87,.,4,4.06,4.32,5.03,.
3/16/2007,Toronto,100,Houston,114,-2.5,1.37,0.45,1.19,-0.35,0,-0.35,3.9,0,-1.06,.,2,5.62,-3.16,1.35,.
3/17/2007,Cleveland,82,Utah,73,5,3.61,2,1.81,2.2,4.5,1.43,4.9,1.1,2.88,.,6,8.54,5.29,4.95,.
3/17/2007,Denver,131,Phoenix,107,-1.5,-2.14,-3.64,-4.62,-2.7,-3.5,-3.57,-0.3,-2.7,-3.92,.,0.01,0.67,-3.34,-4.15,.
3/17/2007,Indiana,113,Atlanta,90,5,3.01,5.18,4.61,5.9,5.5,2.4,3.7,3.1,5.14,.,1,-1.77,3.88,2.69,.
3/17/2007,Memphis,104,Chicago,103,-5,-5.61,-4.41,-5.44,-3.98,-5.5,-6.23,-4.1,-3.8,-6.43,.,-7,-7.92,-5.44,-5.5,.
3/17/2007,Milwaukee,97,Charlotte,91,11,6.8,4.85,3.94,6.11,9.5,3.64,7.6,3.2,6.12,.,12,11.82,11.67,8.41,.
3/17/2007,Orlando,83,Sacramento,95,6,3.29,4.04,3.91,4.17,4.5,2.19,4.3,2,2.96,.,5,1.77,6.3,4.41,.
3/17/2007,San Antonio,85,Boston,91,13.5,13.53,14.85,15.16,15.62,14,13.13,16,10.3,14.81,.,15,8.22,12.16,12.21,.
3/17/2007,Seattle,98,Golden State,99,4,1.75,2.2,1.65,2.74,4,2.33,4.9,1.4,2.25,.,2,-3.29,6.04,4.79,.
3/17/2007,Washington,125,New orleans,103,6,4.37,4.82,5.78,3.87,5.5,3.32,6.3,3.5,5.81,.,4,2.38,4.17,3.83,.
3/18/2007,Detroit,88,Dallas,92,-6,0.09,-2.05,-2.66,-1.76,-4,-0.99,2.8,-0.9,-2.05,.,3,3.24,-7.4,-1.56,.
3/18/2007,LA Lakers,109,Minnesota,102,7,4.25,5.9,5.62,6.18,7.5,3.06,7.2,3.5,5.11,.,5,-1.66,6.69,4.37,.
3/18/2007,Miami,83,Orlando,97,8,7.58,5.52,6.15,4.9,7,5.65,10.2,3.7,5.09,.,10,14.99,10.16,10.34,.
3/18/2007,New Jersey,101,LA Clippers,95,5,2.96,3.47,2.97,3.98,4.5,2.3,5.2,2.4,3.91,.,3,-0.08,5.59,3.27,.
3/18/2007,New York,92,Toronto,74,0,0.57,0.93,0.72,1.15,-2,-1.97,2.2,0.2,1.05,.,0.01,1.23,-0.61,-0.42,.
3/18/2007,Philadelphia,74,Houston,124,-5,-2.66,-3.41,-3.05,-3.83,-5,-3.44,-1,-2.7,-5.73,.,-3,1.48,-6.74,-3.89,.
3/18/2007,Portland,77,Seattle,95,3.5,2.29,3.13,3.95,2.33,3.5,0.52,4.4,1.6,2.18,.,3,0.32,3.75,2.87,.
3/19/2007,Atlanta,99,Sacramento,76,-3,-0.03,1.06,1.89,-0.01,-3,-0.88,0.3,-0.1,-1.85,.,-2,2.38,-3.07,-0.49,.
3/19/2007,New orleans,106,Boston,88,5,3.39,6.21,7.59,5.21,5.5,3.29,5.6,3.5,3.32,.,1,-2.39,3.39,0.99,.
3/20/2007,Charlotte,108,Cleveland,100,-7,-6.9,-4.2,-3.24,-5.4,-6.5,-7.38,-4.1,-2.9,-5.84,.,-14,-12.34,-7.86,-7.54,.
3/20/2007,Chicago,89,LA Clippers,103,7.5,8.13,6.87,6.29,7.48,7.5,6.37,10,5.3,9.79,.,8,11.82,11.57,11.78,.
3/20/2007,Detroit,96,Philadelphia,75,8,10.54,9.91,9.99,9.86,7.5,8,13,6.9,11.47,.,15,10.07,6.84,9.94,.
3/20/2007,Houston,86,Indiana,76,10.5,11.09,9.19,8.58,9.91,10,8.68,14.2,6.5,11.46,.,14,15.37,12.99,12.56,.
3/20/2007,Memphis,103,New orleans,114,0,0.12,-0.57,-1.93,0.34,-1,-1.36,1.6,-0.3,0.16,.,0.01,2.43,-1.83,-0.87,.
3/20/2007,New Jersey,90,Denver,94,0,0.19,1.95,2.34,1.55,2,-0.28,3.2,0.9,0.27,.,-2,-4.45,-2.15,-1.55,.
3/20/2007,New York,77,Dallas,92,-7.5,-6.46,-7.3,-8.24,-6.75,-7.5,-7.62,-4.1,-5.2,-8.02,.,-6,-5.77,-6.94,-7.29,.
3/20/2007,Phoenix,108,Minnesota,90,12.5,11.58,12.2,12.28,12.18,13,10.52,12.8,8.1,12.76,.,13,10.98,12.57,12.24,.
3/20/2007,Portland,100,Washington,98,-3,-0.37,-0.09,-0.81,0.59,-1.5,-2.2,0.8,-0.6,-1,.,-3,3.24,-3.22,-0.74,.
3/20/2007,Utah,104,Golden State,100,7.5,7.49,8.49,8.38,8.61,8,8.12,10.4,5.6,7.85,.,9,1.93,10.18,10.38,.
3/21/2007,Atlanta,83,Miami,91,-4.5,-2.47,-0.52,-0.41,-0.8,-4.5,-3.28,-0.8,-0.8,-2.4,.,-5,-6.27,-4.36,-3.44,.
3/21/2007,Boston,84,Charlotte,92,8,5.27,3.27,1.37,5.18,6.5,2.33,6.9,2.1,5.85,.,8,10.45,7.8,4.76,.
3/21/2007,Cleveland,90,Dallas,98,-3,-1.18,-2.97,-4.14,-2.16,-2.5,-1.6,0.5,-2.1,-3.03,.,0.01,3.09,-2.47,-0.76,.
3/21/2007,Milwaukee,103,LA Clippers,104,6.5,1.62,1.52,1.15,1.89,6.5,0.22,2.8,1,2.83,.,3,0.09,8.28,3.5,.
3/21/2007,Sacramento,89,Minnesota,95,6.5,5.09,3.35,3.27,3.43,6.5,3.36,8.3,2.7,4.09,.,7,8.58,6.75,6.3,.
3/21/2007,San Antonio,90,Indiana,72,13.5,13.29,11.47,10.51,13.24,13,11.27,16,8.6,14.05,.,15,17.65,15.12,14.44,.
3/21/2007,Seattle,106,Washington,108,1.5,0.77,0.89,-0.57,2.3,4,0.27,3.4,0.4,0.83,.,1,-1.5,1.42,0.86,.
3/21/2007,Toronto,92,Orlando,85,5,3.94,5.05,5.27,4.84,5,3.48,6.2,3.1,3.92,.,1,3.71,6.37,5.38,.
3/22/2007,Chicago,109,Denver,108,3,3.3,4.6,4.72,4.5,4,2.84,6.6,3.2,5.78,.,1,-2.21,3.89,4.36,.
3/22/2007,Houston,91,Detroit,85,3.5,2.97,4.3,3.65,5.03,3.5,1.73,4.7,2.3,5.39,.,3,-2.01,2.85,1.07,.
3/22/2007,Memphis,119,LA Lakers,121,-5,-1.08,-2.87,-4.26,-1.95,-3.5,-1.62,0.8,-1.8,-2.3,.,3,-0.5,-5.52,-0.67,.
3/22/2007,New York,86,Portland,92,5.5,4.27,4.51,4.19,4.85,6.5,2.68,7,2.9,4.59,.,5,2.99,5.37,4.01,.
3/22/2007,Phoenix,118,Sacramento,100,12.5,10.33,12.26,12.57,12.01,13,9.79,10.4,7.9,12.25,.,9,8.72,12.77,11.2,.
3/23/2007,Atlanta,100,Portland,102,5.5,1.75,2.34,2.68,1.85,5,1.34,4.7,1.6,1.01,.,1,-0.16,4.62,0.78,.
3/23/2007,Boston,95,Dallas,109,-9,-9.33,-10.81,-12.77,-9.49,-8,-9.77,-6.5,-7.1,-9.04,.,-10,-9.97,-9.99,-11.6,.
3/23/2007,Cleveland,90,New York,68,10,9.28,7.92,7.7,8.13,10.5,8.28,10.5,5.5,8.65,.,11,14.47,9.95,10.62,.
3/23/2007,Golden State,135,Washington,128,5.5,1.29,1.95,1.07,2.81,5,-0.55,3,1,0.92,.,0.01,2.04,6.63,3.37,.
3/23/2007,Indiana,95,Miami,70,-3,-2.01,1.09,0.56,1.62,-1.5,-2.67,-2.1,0.2,0.09,.,-5,-8.79,-3.78,-2.53,.
3/23/2007,LA Clippers,104,Utah,72,-2,-1.73,-1.44,-1.37,-1.53,-2.5,-3.51,1.2,-1.3,-2.27,.,-2,-3.04,-2.92,-1.52,.
3/23/2007,New orleans,105,LA Lakers,111,2.5,3.19,1.28,1.21,1.35,3,2.08,5.3,0.9,1.07,.,8,5.58,3.71,4.13,.
3/23/2007,Orlando,90,New Jersey,82,2.5,3,3.02,3.46,2.59,4,1.48,5.8,2,3.68,.,5,-0.03,1.65,2.87,.
