date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegametime,lineray1,linefox,linedunk,linegirl,linedok
3/22/2009,Minnesota,90,Oklahoma City,97,-1,3.17,4.6,4.4,4.77,-1,2.43,3.6,-0.5,4.27,0.01,0.69,8.51,3.56
3/22/2009,New Jersey,88,Cleveland,96,-6,-5.17,-7.48,-7.24,-7.72,-7,-6.31,-3,-4.5,-8.25,-3,-4.09,-5.84,-4.64
3/22/2009,New orleans,99,Golden State,89,8.5,7.76,9.78,10.5,9.1,8.5,7.36,9.6,6,10.29,5,7.1,11.98,7.62
3/22/2009,Sacramento,100,Philadelphia,112,-5,-2.7,-4.43,-4.33,-4.54,-4.5,-2.28,-1.7,-3,-5.19,-2,-2.95,-3.21,-3.59
3/22/2009,San Antonio,85,Houston,87,3,3.5,3.78,4.05,3.54,4,1.99,5.2,5,2.2,2,1.09,1.54,3.26
3/22/2009,Toronto,100,LA Clippers,76,4.5,7.54,7.95,7.16,8.91,4,7.58,8.7,7,10.15,7,5.1,9.53,7.67
3/23/2009,Atlanta,109,Minnesota,97,12,10.45,10.62,11.27,10.03,11.5,10.66,12.9,13,10.67,12,10.38,7.91,11.23
3/23/2009,Boston,90,LA Clippers,77,15.5,16.96,18.41,17.11,20.12,16,18.5,18.7,21,20.27,19,13.5,19.19,19.51
3/23/2009,Miami,94,Memphis,82,9.5,9.93,10.67,11.39,9.95,9,10.35,11.7,10,7.57,11,11.67,9.9,7.31
3/23/2009,New York,102,Orlando,106,-6,-5.55,-5.51,-5.14,-5.92,-5.5,-6.53,-3.2,-5.5,-6.26,-10,-8.17,-4.95,-5.24
3/23/2009,Phoenix,118,Denver,115,3.5,2.96,1.82,1.02,2.6,4,2.57,4.9,5,2.22,4,0.16,1.64,2.34
3/23/2009,Portland,108,Philadelphia,114,8,6.34,6.78,6.69,6.88,7.5,4.92,7.6,7.5,5.92,6,8.4,6.07,7.72
3/23/2009,Washington,99,Chicago,101,-7.5,-4.55,-3.43,-3.23,-3.63,-5.5,-5.38,-2.8,-6,-0.89,-9,-7.47,-2.97,-3.96
3/24/2009,Chicago,99,Detroit,91,5.5,3.3,3.31,3.31,3.31,5,2.66,6.5,5,0.66,5,7.21,-0.34,1.67
3/24/2009,Oklahoma City,89,LA Lakers,107,-7.5,-7.98,-9.75,-10.56,-9.03,-8,-7.04,-4.8,-5.5,-12.25,-5,-4.45,-14.24,-6.91
3/24/2009,San Antonio,107,Golden State,106,8,10.13,10.56,10.88,10.24,10,8.75,11.4,11.5,9.49,10,10.18,9.82,9.43
3/24/2009,Utah,99,Houston,86,5.5,2.72,2.63,2.35,2.9,5,2.71,4.4,3.5,1.61,1,3.58,1.28,2.79
3/25/2009,Atlanta,92,San Antonio,102,6.5,2.17,2.05,1.86,2.22,6,2.97,4,4,3.29,3,6.87,3.05,3.86
3/25/2009,Cleveland,98,New Jersey,87,12.5,12.37,14.45,14.24,14.65,12.5,12.29,13.2,13.5,14.25,9,11.79,11.84,13.05
3/25/2009,Dallas,128,Golden State,106,9,8.25,8.73,9.71,7.8,9,6.84,9.9,7.5,9.21,7,8.22,9.51,8.76
3/25/2009,Indiana,90,Miami,88,1,0.98,1.35,0.54,2.14,0,0.36,3.1,0.5,4.87,1,-1.95,1.43,1.27
3/25/2009,New York,135,LA Clippers,140,6,8,8.62,7.92,9.5,7,9.39,10.9,11.5,6.42,9,5.96,8.26,9.45
3/25/2009,New orleans,88,Denver,101,4.5,2.08,3.15,3.31,3.01,5,2.22,4,0.01,3.22,-1,1.19,4.75,1.88
3/25/2009,Orlando,84,Boston,82,3.5,3.99,2.73,3.05,2.28,3.5,3.26,5.6,8.5,-1.59,6,7.27,0.02,3.23
3/25/2009,Philadelphia,96,Minnesota,88,10,8.93,8.99,9.62,8.43,10.5,8.99,12,11,8.15,11,8.98,4.75,8.08
3/25/2009,Phoenix,118,Utah,114,3,3.25,2.12,2.11,2.14,1,1.33,3.9,4.5,3.39,3,5.05,2.31,3.28
3/25/2009,Toronto,115,Milwaukee,106,4,4.16,1.85,1.92,1.8,3,2.05,4.7,4,5.05,4,6.99,3.65,1.76
3/25/2009,Washington,95,Charlotte,93,-6.5,-2.28,-2.43,-2.15,-2.72,-6.5,-4.07,-1.6,-7,0.67,-6,-3.72,0.52,-3.58
3/26/2009,Chicago,106,Miami,87,6,3.69,2.52,2.21,2.82,5,2.31,5.3,4,2.69,2,5.6,1.83,4.02
3/26/2009,Detroit,77,LA Lakers,92,-8.5,-3.28,-4.54,-5.03,-4.15,-7.5,-3.17,-2.5,-3.5,-5.14,-7,-8.47,-4.47,-4.09
3/26/2009,Portland,129,Phoenix,109,7,3.13,5.03,5.02,5.04,7,2.64,4.9,5.5,3.89,2,3.01,3.91,5.29
3/27/2009,Atlanta,93,Boston,99,-1,-0.32,-1.81,-1.11,-2.71,-1,-1.12,0.8,3.5,-4.25,0.01,5.04,-2.92,-1.72
3/27/2009,Cleveland,107,Minnesota,85,14,15.85,17.4,18.07,16.82,14.5,15.36,17.2,17,17.04,14,13.53,13,16.14
3/27/2009,Dallas,101,Denver,103,4,2.45,2.09,2.36,1.84,4,1.61,4.1,2,2.14,2,1.42,2.28,1.42
3/27/2009,New Jersey,95,LA Lakers,103,-7.5,-5,-6.39,-6.75,-6.11,-7,-5.81,-3.5,-6,-8.19,-7,-4.86,-7.57,-4.78
3/27/2009,New York,103,New orleans,93,-5,-1.5,-1.78,-2.41,-1.18,-4,-1.2,1.3,2.5,-4.11,-1,-5.62,-4.12,-0.4
3/27/2009,Orlando,110,Milwaukee,94,12,12.57,11.57,11.66,11.48,12,12.5,14.4,17.5,10.58,17,11.23,10.33,13.01
3/27/2009,Philadelphia,95,Charlotte,100,4.5,5.73,5.64,5.9,5.38,6,5.23,6.8,6,6.21,7,3.93,7.32,4.77
3/27/2009,Sacramento,95,Memphis,113,3,3.22,2.21,2.49,1.95,2,4.5,4.5,2.5,0.72,4,3.86,3.35,2.04
3/27/2009,San Antonio,111,LA Clippers,98,11,14.76,14.52,14.05,15.21,12,14.5,16,18,12.73,17,13.87,13.22,15.83
3/27/2009,Toronto,112,Oklahoma City,96,5,5.31,6.54,6.58,6.53,6,4.45,5.2,3,9.07,0.01,3.78,9.68,4.78
3/28/2009,Charlotte,96,New York,85,7,5.14,4.39,4.3,4.48,6.5,4.17,7.6,7,3.87,7,10.02,0.53,5.64
3/28/2009,Chicago,112,Indiana,106,8.5,6.07,4.62,4.91,4.33,8,5.17,7.5,7.5,0.82,5,9.54,3.4,5.36
3/28/2009,Denver,129,Golden State,116,12.5,9.77,10.46,11.16,9.81,12,9.3,11.7,12.5,10.07,10,10.55,10.23,8.54
3/28/2009,Houston,110,LA Clippers,93,15,14.95,14.23,13.59,15.09,15,15.12,15.9,18,13.53,17,17.88,14.68,17.41
3/28/2009,Miami,102,Milwaukee,85,8.5,7.09,5.24,6,4.48,8,6.06,8.5,8,4.06,9,10.88,4.57,7.6
3/28/2009,Portland,86,Memphis,66,12.5,12.21,13.32,13.32,13.34,13,11.87,13.1,12.5,11.83,13,13.6,12.63,14.68
3/28/2009,Utah,104,Phoenix,99,9,4.98,4.69,4.55,4.83,7.5,4.85,6.5,6.5,2.61,5,10.05,3.69,5
3/28/2009,Washington,96,Detroit,98,-4.5,-4.02,-3.27,-3.14,-3.43,-5.5,-4.64,-0.8,-5,-3.23,-3,-4.26,-6.31,-3.96
3/29/2009,Atlanta,86,LA Lakers,76,-3.5,-2.3,-2.38,-2.96,-1.9,-4,-1.08,-1,0.01,-3.31,-4,-4.72,-3.82,-2.02
3/29/2009,Boston,103,Oklahoma City,84,10.5,15.42,16.76,16.36,17.35,11.5,14.39,14.9,15.5,19.19,11,10.36,19.34,15.83
3/29/2009,Cleveland,102,Dallas,74,8.5,8.72,10.53,9.94,11.1,8,8.82,9.4,9,9.94,6,9.81,8.45,9.98
3/29/2009,Detroit,101,Philadelphia,97,2,3.21,2.65,2.81,2.49,2.5,1.97,3.4,2,3.69,-1,1.45,5.51,0.43
3/29/2009,Indiana,124,Washington,115,9,9.02,9.37,8.96,9.78,8.5,9.17,10.4,9,9.07,11,12.02,8.57,10.77
3/29/2009,Minnesota,108,New Jersey,99,-3,-0.59,0.52,-0.21,1.17,-3,-0.2,0.8,-1.5,0.21,-3,-1.53,1.84,0.81
3/29/2009,New orleans,90,San Antonio,86,-1.5,0.08,2.12,2.34,1.92,1.5,0.95,1.9,-2.5,3.8,-4,-3.43,5.16,0.63
3/29/2009,Sacramento,126,Phoenix,118,-6,-5.9,-6.25,-6.01,-6.5,-6,-4.62,-4.9,-7.5,-7.22,-7,-5.03,-5.37,-5.05
3/29/2009,Toronto,134,Chicago,129,2,1.07,0.97,0.63,1.3,2,-0.29,0.8,0.01,4.3,-2,3.02,3.25,1.61
3/30/2009,Golden State,109,Memphis,114,5.5,6.58,6.4,6.35,6.46,4,5.95,7.5,6,4.65,6,7.02,5.85,6.13
3/30/2009,Miami,95,Orlando,101,-2,-2.34,-2.72,-2.1,-3.35,-3,-3.44,-0.7,-4,-3.52,-4,-1.21,-2.76,-3.82
3/30/2009,New Jersey,78,Milwaukee,107,3,5.23,2.75,3.1,2.42,5.5,3.69,6.8,7,3.04,8,8.96,3.64,1.43
3/30/2009,Utah,112,New York,104,11,10.33,9.06,8.94,9.2,12,9.63,11.4,11.5,8.72,12,15,7.7,9.23
4/4/2009,Atlanta,82,Orlando,88,-2,-0.98,-1.47,-1.21,-1.77,-2,-2.22,0.4,-0.5,0.34,-3,0.78,0.06,-1.44
4/4/2009,Chicago,103,New Jersey,94,8,6.5,5.78,5.59,5.98,8.5,5.95,8.5,7.5,3.71,7,10.45,2.76,6.85
4/4/2009,Denver,120,LA Clippers,104,14.5,14.69,14.61,14.59,14.84,15,15.16,15.9,18,13.31,17,17.19,13.63,16.19
4/4/2009,Milwaukee,102,Memphis,107,7,6.21,8.24,7.75,8.71,5.5,5.95,6.9,3,6.51,3,6.58,8.33,8.98
4/4/2009,New York,95,Toronto,102,2.5,1.78,3.2,3.16,3.25,1,2.12,4.6,3,-0.73,-1,1.06,1.73,3.77
4/4/2009,Philadelphia,95,Detroit,90,3,3.97,4.58,4.38,4.78,3,4.77,6.8,6.5,2.31,8,7.17,0.49,5.05
4/4/2009,Washington,104,Miami,118,-1.5,-3.11,-4.19,-4.52,-3.86,-2,-5.27,-1.8,-5,-1.2,-6,0.53,-4.14,-3.02
4/5/2009,Cleveland,101,San Antonio,81,6,6.89,8.44,8.22,8.67,6.5,7.17,7.4,6.5,9.66,4,8.19,8.14,7.72
4/5/2009,Dallas,140,Phoenix,116,3,3.36,3.7,4.56,2.87,4,1.84,4.7,3,2.92,2,5.99,3.64,2.73
4/5/2009,Detroit,104,Charlotte,97,2.5,4.7,4.12,4.48,3.76,2,2.63,3.6,1.5,6.9,0.01,3.99,9.83,0.96
4/5/2009,Houston,102,Portland,88,3.5,3.72,2.91,3.35,2.42,4.5,2.12,4.4,2.5,3.11,-2,8.11,4.5,2.27
4/5/2009,LA Lakers,88,LA Clippers,85,16,16.72,18.44,18.38,18.75,18,17.52,18.4,20.5,19.33,20,13.53,20.09,16.23
4/5/2009,Minnesota,87,Denver,110,-7.5,-5.32,-5.08,-6.11,-4.16,-8,-6.02,-4,-8.5,-4.96,-7,-4.91,-2.27,-3.62
4/5/2009,New Jersey,96,Philadelphia,67,-2.5,0.31,0.39,0.52,0.26,-1,-0.94,1.7,-0.5,0.64,-3,-4.96,2.41,0.65
4/5/2009,New orleans,94,Utah,108,2,1.93,3.35,4.22,2.52,2.5,0.56,3.2,0.5,4.39,-2,2.01,5.42,1.49
4/5/2009,Oklahoma City,99,Indiana,117,2,-0.77,-1.05,-0.81,-1.28,1,-0.82,2.5,0.01,-3.95,-1,1.1,-3.03,-0.42
4/5/2009,Sacramento,100,Golden State,105,2,-0.16,-0.86,-0.7,-1,3,0.64,1.1,-1.5,-0.93,-2,5.06,0.5,-0.93
4/5/2009,Toronto,103,New York,112,5.5,5.56,4.2,4.33,4.08,5.5,4.26,6.6,5,6.73,7,6.9,4.27,4.67
4/7/2009,Charlotte,101,Philadelphia,98,4.5,2.71,1.96,1.56,2.37,4.5,1.67,5.2,5.5,-0.21,3,7.47,-1.32,2.99
4/7/2009,Chicago,110,New York,103,7.5,7.15,5.91,6.08,5.74,8,6.23,8.3,7,5.43,7,11.63,4.02,6.09
4/7/2009,Houston,93,Orlando,83,1,1.48,0.01,0.27,-0.27,1,-0.7,2.7,2.5,0.85,0.01,3.94,1.47,-0.82
4/7/2009,LA Clippers,77,Minnesota,87,2,1.72,1.26,2.14,0.29,2,0.3,4,-0.5,0.65,1,2.87,-2.36,0.36
4/7/2009,Memphis,93,Portland,96,-7,-5.18,-6.11,-5.6,-6.67,-7,-6.18,-3,-7,-5.83,-8,-3.05,-6.63,-6.58
4/7/2009,Miami,87,New orleans,93,4.5,3.82,2.02,1.71,2.3,3.5,3.8,6.4,7,-1.37,10,7.21,-1.93,3.85
4/7/2009,Oklahoma City,89,San Antonio,99,-5.5,-5.22,-6.06,-6.3,-5.84,-5.5,-4.81,-3,-5.5,-5.65,-4,-4.01,-7.37,-5.7
4/7/2009,Sacramento,104,LA Lakers,122,-11.5,-9.7,-11.99,-12.7,-11.39,-10,-8.3,-8.5,-12,-14.02,-11,-5.94,-13.19,-11.64
4/7/2009,Toronto,110,Atlanta,118,-1.5,0.32,-0.55,-0.61,-0.48,-1,-1.02,1.5,-1,0.13,-1,-1.68,-0.74,-1.02
4/8/2009,Boston,106,New Jersey,104,10.5,11.39,13.27,12.73,13.93,10,12.17,12.8,11.5,15.13,9,12.7,12.67,13.69
4/8/2009,Cleveland,98,Washington,86,16,17.41,19.36,19.26,19.47,15,17.89,17.2,18,17.43,15,17.63,18.05,19.65
4/8/2009,Dallas,130,Utah,101,3,3.42,2.64,3.4,1.91,3.5,1.33,4,4,3.31,3,7.27,2.95,2.04
4/8/2009,Denver,122,Oklahoma City,112,13,14.4,13.47,13.96,13.04,13.5,12.84,14.6,18,12.23,14,15.86,13.78,15.71
4/8/2009,Golden State,97,Minnesota,105,6,6,4.87,5.05,4.71,5,5.28,6.9,7,3.89,6,6.83,1.04,6.87
4/8/2009,Indiana,130,Toronto,101,7,4.26,4.64,4.56,4.73,6,4.08,7.2,4,3.88,6,6.68,2.35,6.8
4/8/2009,Milwaukee,105,Atlanta,113,0,-1.37,0.02,-0.45,0.47,-1.5,-2.2,0.1,-4,-1.92,-5,-2.63,-1.39,-0.71
4/8/2009,New York,86,Detroit,113,-3.5,0.14,1.4,1.05,1.73,-2,0.8,3.6,3.5,-1.77,1,-0.47,-1.36,0.36
4/8/2009,New orleans,100,Phoenix,105,2.5,2.37,4.44,5.29,3.63,3,1.65,3.7,1.5,4,0.01,2.04,6.11,0.98
4/8/2009,Orlando,81,Memphis,78,14.5,14.62,16.15,15.83,16.51,13.5,15.31,14.9,15.5,14.09,13,13.95,15.66,17.88
4/8/2009,San Antonio,83,Portland,95,2,3.13,3.15,3.77,2.51,2,1.69,4,0.5,2.31,-4,1.31,3.04,3.49
4/9/2009,Chicago,113,Philadelphia,99,6,4.35,3.12,3.1,3.12,6.5,3.18,5.8,5.5,1.35,4,4.98,2.17,3.79
4/9/2009,LA Lakers,116,Denver,102,8.5,6.08,7.07,7.11,7.08,8,4.59,6.9,7,9.02,5,4.15,9.46,8.23
4/9/2009,Sacramento,98,Houston,115,-11.5,-8.39,-8.36,-8.4,-8.32,-9,-7.05,-6.9,-10.5,-8.22,-12,-11.01,-7.78,-9.03
4/10/2009,Atlanta,122,Indiana,118,5.5,5.9,6.53,6.84,6.21,6.5,5.79,7.1,8,4.99,4,4.84,7.39,6.71
4/10/2009,Boston,105,Miami,98,6,8.86,10.34,9.59,11.19,7,9.05,10.2,10.5,14.11,5,6.24,11.74,10.26
4/10/2009,Dallas,100,New orleans,92,7,6.2,3.44,3.3,3.56,6,4.89,8,11.5,1.92,11,9.8,0.53,5.21
4/10/2009,Detroit,100,New Jersey,93,8,5.65,5.4,5.5,5.32,7,5,6.6,4.5,6.05,3,5.64,6.1,5.54
4/10/2009,Golden State,109,Houston,113,-9,-4.16,-4.03,-4.17,-3.9,-7.5,-4.81,-3.2,-7,-4.29,-7,-5.18,-5.28,-2.89
4/10/2009,LA Clippers,109,Sacramento,78,4,3.19,4.17,4.71,3.51,5,0.55,5.7,-1,3.69,2,2.87,2.1,5.12
4/10/2009,Memphis,106,Phoenix,89,-2,-3.16,-3.79,-3.69,-3.9,-2.5,-3.97,-0.6,-1.5,-4.94,1,0.15,-5.72,-3.47
4/10/2009,Oklahoma City,84,Charlotte,81,-3,-2.01,-1.49,-1.24,-1.73,-3.5,-2.29,-0.4,-4,-0.21,-2,-6.13,0.06,-2.14
4/10/2009,Orlando,95,New York,105,11,12.53,13.1,13,13.21,11.5,13.01,14,15,12.26,15,11.47,10.95,13.79
4/10/2009,Philadelphia,92,Cleveland,102,-7,-4.58,-5.01,-4.92,-5.12,-6.5,-4.02,-0.8,-1,-5.89,-3,-8.18,-5.25,-6.27
4/10/2009,Portland,106,LA Lakers,98,1.5,1.35,0.05,-0.86,0.88,-1,0.78,3.6,5,-2.91,4,4.42,-3.91,2.85
4/10/2009,San Antonio,105,Utah,99,2,4.29,4.23,4.59,3.87,3.5,2.16,4.6,4.5,3.59,2,6.88,3.26,3.88
4/10/2009,Toronto,98,Washington,100,6.5,7.94,8.08,8,8.16,5.5,7.97,7.9,6.5,8.19,6,10.28,9.22,8.15
4/11/2009,Chicago,113,Charlotte,106,9.5,6.35,4.8,5.1,4.49,8,4.86,6.1,5,4.56,5,9.35,6.49,6.61
4/11/2009,Indiana,106,Detroit,102,2,2.31,2.63,2.19,3.06,2.5,2.3,4.9,3.5,2.84,5,7.2,-0.74,4.07
4/11/2009,LA Clippers,72,Portland,87,-6.5,-7.73,-8.02,-7.27,-8.85,-6,-9.3,-6.8,-14,-7.42,-14,-8.19,-7.18,-8.92
4/11/2009,Milwaukee,115,Oklahoma City,98,6.5,6.97,7.82,7.21,8.42,6,5.42,6.6,4,7.02,4,9.34,9.03,8.69
4/11/2009,Minnesota,97,Phoenix,110,-1.5,-2.52,-2.54,-2.65,-2.43,-3.5,-3.53,-0.7,-3.5,-4.18,-1,2.07,-0.91,-0.85
4/11/2009,New Jersey,103,Orlando,93,-7,-3.65,-5.23,-5.07,-5.4,-6,-5.39,-1.2,-4,-4.54,-1,-8.81,-3.69,-4.87
4/11/2009,Utah,108,Golden State,118,14.5,9.56,9.77,9.81,9.74,15,9.02,11.5,11,8.9,8,11.46,9.56,11.32
4/12/2009,Cleveland,107,Boston,76,8,5.03,4.7,5.11,4.22,5.5,3.41,5.4,7,2.12,4,4.99,2.17,4.56
4/12/2009,LA Lakers,92,Memphis,75,11,14.26,16.3,16.82,15.85,12.5,13.38,14.2,15,17.74,12,10.12,19.54,15.72
4/12/2009,Miami,122,New York,105,6.5,6.89,6.62,6.96,6.28,6.5,6.47,7.9,7,5.74,9,8.2,5.19,6.62
4/12/2009,New orleans,102,Dallas,92,3.5,1.09,3.34,3.41,3.28,2,0.73,2,-2.5,4.08,-5,1.21,5.47,1.86
4/12/2009,Sacramento,92,San Antonio,95,-10.5,-7.77,-8.38,-8.59,-8.19,-10.5,-5.87,-6,-7.5,-7.42,-8,-10.01,-6.32,-8.89
4/12/2009,Toronto,111,Philadelphia,104,-1.5,1.68,0.73,0.58,0.9,1,0.1,1.4,-0.5,2.65,0.01,3.7,2.42,0.23
4/13/2009,Dallas,96,Minnesota,94,11.5,11.55,10.49,11.19,9.84,11.5,10.38,12.4,14.5,10.1,13,13.09,7.55,9.25
4/13/2009,Denver,118,Sacramento,98,17,15.41,15.69,16.19,15.23,16.5,13.38,17.6,19,14,18,16.04,12.73,18.71
4/13/2009,Detroit,88,Chicago,91,4,3.65,3.21,3.18,3.26,4,1.69,3.9,3.5,5.34,2,3.62,6.34,2.56
4/13/2009,Golden State,72,San Antonio,101,-3.5,-2.04,-3.38,-3.89,-2.9,-5,-2.01,0,-1,-3.49,1,-1.45,-3.82,-1.24
4/13/2009,Houston,86,New orleans,66,8,6.83,5.18,4.65,5.68,8,6.78,9.3,11.5,3,11,5.77,2.3,8.91
4/13/2009,Indiana,109,Cleveland,117,-3.5,-4.32,-6.32,-6.51,-6.14,-5.5,-5.21,-1.6,-3,-5.36,-2,1.24,-6.48,-4.14
4/13/2009,Milwaukee,98,Orlando,80,3.5,-4.3,-4.26,-4.51,-4.06,0,-5.38,-2.3,-6,-4.58,-4,-4.02,-4.33,-5.5
4/13/2009,New Jersey,91,Charlotte,87,3.5,4.22,2.87,3.12,2.62,3,2.24,4,3,3.85,5,5.56,6.73,2.21
4/13/2009,Phoenix,119,Memphis,110,8,9.93,10.45,10.36,10.54,9,9.33,9.9,6,10.94,4,10.3,11.72,11.98
4/13/2009,Portland,113,Oklahoma City,83,12.5,15.28,13.91,13.51,14.34,14,13.2,15.6,19,12.34,19,17.5,13.33,15.01
4/13/2009,Utah,106,LA Clippers,85,12.5,12.58,13.16,12.53,13.87,11,13.33,13.7,13.5,12.14,10,14.62,12.96,14.66
4/13/2009,Washington,96,Toronto,97,2.5,-0.31,-0.78,-0.59,-0.98,2.5,-1.83,3,-1,-2.19,1,3.6,-3.22,-0.3
4/14/2009,Atlanta,81,Miami,79,9,4.86,4.99,4.83,5.15,9,4.23,6.1,7.5,6.86,3,7.38,5.82,5.01
4/14/2009,LA Lakers,125,Utah,112,6,8.72,8.63,9.33,8,8,6.58,9.4,13.5,10.19,11,10.5,10.13,10.25
4/14/2009,Philadelphia,98,Boston,100,6,-2.51,-3.78,-3.46,-4.14,2,-3.59,-0.3,-0.5,-6.77,-3,0.42,-6.08,-3.53
4/15/2009,Boston,115,Washington,107,4.5,14.79,17.88,17.59,18.21,5,16.56,16,15.5,18.31,12,10.56,18.88,16.54
4/15/2009,Chicago,98,Toronto,109,10,7.12,6.32,6.43,6.19,9,7,10,10,1.7,9,10.49,2.75,7.95
4/15/2009,Cleveland,110,Philadelphia,111,-2,12.46,12.63,12.62,12.63,2.5,10.98,12.2,14.5,11.89,14,10.39,11.25,14.66
4/15/2009,Dallas,95,Houston,84,1,1.69,1.69,2.22,1.17,1,0.2,2.7,1.5,1.92,-1,2.31,1.23,1.02
4/15/2009,Indiana,115,Milwaukee,108,8,5.4,3.85,4.07,3.65,9,4.75,7,6,5.93,7,9.88,3,4.76
4/15/2009,LA Clippers,85,Oklahoma City,126,1.5,1.96,2.33,2.62,1.95,-2,0.92,3.6,0.01,1.92,2,2.1,3.15,1.36
4/15/2009,Memphis,98,Atlanta,90,7.5,-2.35,-4.02,-4.16,-3.87,7,-4.29,0.1,-1,-5.43,-1,-0.88,-6.72,-1.7
4/15/2009,Miami,102,Detroit,96,1.5,3.27,4.54,4.75,4.35,2.5,4.15,6.1,4.5,0.97,6,4.52,0.83,3.3
4/15/2009,Minnesota,90,Sacramento,97,8,6.59,7.25,6.93,7.55,7,4.61,9.3,5.5,6.04,9,9.49,7.46,7.99
4/15/2009,New York,102,New Jersey,73,4,1.09,2.84,2.77,2.92,4,1.37,3.4,-1.5,1.28,-3,0.99,1.74,3.05
4/15/2009,Orlando,98,Charlotte,73,3,9.45,10.98,11.08,10.91,4,9.21,8,9,11.39,5,7.98,13.42,10.62
4/15/2009,Phoenix,117,Golden State,113,10,8.86,8.75,8.74,8.77,10.5,8.16,10.6,9,9.29,8,10.07,8.87,9.35
4/15/2009,Portland,104,Denver,76,7,4.43,4.21,3.33,5.09,8,3.72,6.5,7.5,3.11,9,6.58,2.55,5.01
4/15/2009,San Antonio,105,New orleans,98,9,6.37,5.16,4.75,5.55,7,5.57,8.4,9,2.2,9,6.16,0.84,6.7
4/18/2009,Boston,103,Chicago,105,8.5,8.43,10.85,10.55,11.14,9.5,8.18,9.4,6.5,14.42,6,8.96,12.91,9.94
4/18/2009,Cleveland,102,Detroit,84,12,10.66,12.7,12.62,12.8,11.5,10.8,11.3,13,11.2,9,12.47,8.74,12.88
4/18/2009,Portland,81,Houston,108,5,4.22,4.32,3.87,4.82,5,4.04,6.6,6,2.89,9,6.52,1.5,5.34
4/18/2009,San Antonio,97,Dallas,105,4,4.28,5.04,4.76,5.29,4,3.41,5.6,4.5,3.28,2,3.45,3.31,5.11
4/19/2009,Atlanta,90,Miami,64,4.5,4.6,4.73,4.62,4.83,5,3.73,5.6,7.5,6.86,2,7.39,5.82,4.69
4/19/2009,Denver,113,New orleans,84,6,6.55,5.03,5.04,5.05,5.5,6.73,8.8,11,2.78,8,10.71,1.25,6.98
4/19/2009,LA Lakers,113,Utah,100,11.5,8.89,8.64,9.37,7.99,10.5,7.14,9.6,11.5,10.19,11,15.01,10.13,8.77
4/19/2009,Orlando,98,Philadelphia,100,9.5,8.83,9.49,9.19,9.83,9,8.57,8.2,10.5,8.18,9,8.3,9.1,10.42
4/20/2009,Boston,118,Chicago,115,8.5,7.36,9.94,9.4,10.52,8.5,7.75,8.2,5.5,14.42,4,4.08,12.91,9.46
4/20/2009,San Antonio,105,Dallas,84,6.5,3.54,4.27,3.87,4.65,5.5,2.9,4.2,2.5,3.28,0.01,3.34,3.31,4.53
4/21/2009,Cleveland,94,Detroit,82,11.5,10.79,12.88,12.74,13.04,11,11.4,11.7,13,11.2,11,10.2,8.74,13.22
4/21/2009,LA Lakers,119,Utah,109,11.5,8.86,8.92,9.67,8.26,11.5,7.67,9.8,11.5,10.19,11,13.12,10.13,9.01
4/21/2009,Portland,107,Houston,103,6,2.43,3.17,3.01,3.35,6,2.99,4.6,3,2.89,3,2.13,1.5,4.4
4/22/2009,Atlanta,93,Miami,108,5,5.57,5.55,5.07,6.02,4.5,4.78,6.6,10.5,6.86,6,6.5,5.82,5.54
4/22/2009,Denver,108,New orleans,93,6,7.53,5.86,5.49,6.2,6,7.78,9.8,13,2.78,12,10.97,1.25,7.86
4/22/2009,Orlando,96,Philadelphia,87,10.5,8.02,8.77,8.21,9.39,9.5,8.11,7.2,8.5,8.18,7,6.8,9.1,9.92
4/23/2009,Chicago,86,Boston,107,3,0.15,-2.82,-2.51,-3.15,1.5,-1.7,2,4.5,-8.42,2,6.3,-6.91,-1.72
4/23/2009,Dallas,88,San Antonio,67,5,2.83,2.2,2.77,1.68,4,2.05,5,4.5,2.72,2,5.79,2.69,2.25
4/23/2009,Utah,88,LA Lakers,86,-1.5,-1.43,-1.97,-2.78,-1.25,-3,-2,0.2,-0.5,-4.19,-5,-3.4,-4.13,-1.58
4/24/2009,Detroit,68,Cleveland,79,-5,-3.5,-5.84,-5.76,-5.93,-5,-5.65,-1.7,-3,-5.2,-5,-1.35,-2.74,-5.72
4/24/2009,Houston,86,Portland,83,6,4.8,3.67,3.62,3.73,5,2.74,5.4,7,3.11,3,6.47,4.5,3.12
4/24/2009,Philadelphia,96,Orlando,94,-3.5,-0.89,-1.79,-1.34,-2.28,-3.5,-2.37,2.8,0.5,-2.18,-1,1.42,-3.1,-2.41
4/25/2009,Dallas,99,San Antonio,90,4.5,3.73,2.94,3.28,2.63,3.5,3.1,5.8,6.5,2.72,6,5.67,2.69,3.02
4/25/2009,Miami,107,Atlanta,78,4,3.01,2.4,2.83,1.98,4,2.17,5.4,1.5,-0.86,4,4.72,0.18,2.75
4/25/2009,New orleans,95,Denver,93,4.5,-0.17,0.91,1.29,0.54,3.5,-2.38,0,-4,3.22,-6,1.17,4.75,-0.69
4/25/2009,Utah,94,LA Lakers,108,-4.5,-1.23,-1.48,-1.94,-1.05,-3.5,-1.57,0.4,-0.5,-4.19,-3,-5.11,-4.13,-1.42
